690532	Hey, I'm Mike.	693942	Salut, je suis Mike.
25550	I feel something.	888779	Je sens quelque chose.
1887629	I really need your help.	7433	J'ai vraiment besoin de ton aide.
7227103	I don't think that it works that way.	4166628	Je ne pense pas que ça fonctionne de cette manière.
1224711	Let me make you a cup of hot coffee.	1224713	Laisse-moi te faire une tasse de café chaud.
2642204	I never thought I'd be this busy.	7553176	Je n'ai jamais pensé que je serais aussi occupé.
3730197	People are getting antsy.	4142381	Les gens deviennent tendus.
476458	Can you sketch it for me on this piece of paper please?	559052	Peux-tu me le dessiner sur un morceau de papier, s'il te plait ?
17829	I love you more than you love me.	429010	Je t'aime plus que tu ne m'aimes.
4451583	You have no right to give me orders.	4474126	Tu n'as pas le droit de me donner des ordres.
2013024	I wanted to say I was sorry.	9707573	Je voulais dire que j'étais désolé.
997082	Does this mean what I think it means?	1078299	Est-ce que ceci signifie ce que je pense que ça signifie ?
1885956	How are you two doing?	2069567	Comment allez-vous tous les deux ?
3096372	Thank you for coming back.	3609686	Merci d'être revenue.
3731229	Where do we even begin?	3961718	Où même commençons-nous ?
847226	He soon grows tired of a thing regardless of how much he liked it to begin with.	1035806	Il se fatigue vite d'une chose, indépendamment de l'intensité avec laquelle il l'aimait pour commencer.
4649630	I'll never forget our first date.	4650181	Je n'oublierai jamais la première fois que nous sommes sortis ensemble.
2011827	We do anything we want.	7675861	Nous faisons tout ce que nous voulons.
2249293	It's still crowded.	6324625	C'est toujours bondé.
5341005	Are you a doctor, sir?	6736887	Êtes-vous médecin, Monsieur ?
879690	Ignorance and error are necessary to life, like bread and water.	833215	L'ignorance et l'erreur sont nécessaires à la vie comme le pain et l'eau.
4703700	It's nothing I can't handle.	4679098	Je peux me débrouiller.
2026575	I want to find a way for us to be happy.	2026758	Je veux trouver un moyen, pour nous, d'être heureuses.
1098579	People believe that god exists.	1098717	Les gens croient que Dieu existe.
33308	Most Japanese eat rice at least once a day.	15092	La plupart des Japonais mangent du riz au moins une fois par jour.
3593979	That's where I work.	3599395	C'est là que je travaille.
569073	I'll be damned if I let this stop me!	820600	Que je sois damné si je laisse ça m'arrêter !
2396293	Maybe we should keep looking.	2396837	Peut-être devrions-nous continuer à regarder.
7278143	Sami didn't want to call his stepfather "Dad."	8997729	Sami ne voulait pas appeler son beau-père "Père".
4707777	I'm sorry I made you wait so long.	10445	Je suis désolé de t'avoir fait attendre si longtemps.
297373	He bade us farewell, and went away.	1124977	Il nous fit ses adieux et s'en alla.
3181745	Can we talk about this inside?	8269964	Pouvons-nous parler de ça à l'intérieur ?
3413260	Jack calls Julia every night.	5369257	Jack appelle Julia chaque soir.
2746756	Why are you at home?	5816607	Pourquoi es-tu à la maison ?
2164572	Uh...how does this work?	3326	Euh... Comment ça marche ?
8771905	Chiropractic is a massage technique to put the vertebrae back in the right position, but it is not part of medicine itself.	8771904	La chiropratique est une technique de massage pour remettre les vertèbres à la bonne place, mais elle ne fait pas partie de la médecine comme tel.
2408609	I think you look great.	2410657	Je pense que vous avez l'air super.
271011	Math is the last subject that I want to study.	657678	Les maths sont bien la dernière chose que je voudrais étudier.
3348242	Gilded reins do not make for a better horse.	1000792	Des rênes dorées ne font pas un meilleur cheval.
3360333	If everything goes according to plan, I should be back home again tomorrow night.	3423018	Si tout se passe selon le plan, je devrais être de retour à la maison demain soir.
8204475	You told me that you were just friends.	8305674	Tu m'as dit que vous n'étiez que des amis.
2543953	Muhammad wants to buy a new car.	4049853	Muhammad veut acheter une nouvelle voiture.
288593	He is always here between 5 and 6 o'clock.	130638	Il est toujours ici entre 5 et 6 heures.
2301957	I can't do two things at once.	2302497	Je ne parviens pas à faire deux choses à la fois.
8805498	I couldn't let Oliver leave.	7701243	Je ne pouvais pas laisser Oliver partir.
4550340	This piano has probably not been tuned for years.	6843530	Ce piano n'a probablement pas été accordé depuis des années.
7589581	I'd like to tavel more often but the lack of money doesn't allow me to do so.	7646755	J'aimerais voyager plus souvent, mais le manque d’argent ne me le permet pas.
2401241	Turn around, please.	2402014	Tourne autour, je te prie !
2291201	I didn't tell that guy my name.	2291470	Je n'ai pas donné mon nom à ce type.
953301	Have you ever sung in public?	1344597	As-tu jamais chanté en public ?
5753592	You guys were tough.	8974647	Vous étiez fort.
5650542	An old friend is better than two new ones.	5654328	Mieux vaut un vieil ami que deux nouveaux.
1144131	You know you've hit the big time when you get parodied on The Simpsons.	1144412	On sait qu'on a réussi lorsqu'on est parodié dans les Simpsons.
1329340	Nice timing.	1331430	Pile poil !
289554	He married a Canadian girl.	14460	Il était marié avec une Canadienne.
9033328	Hello mom, how are you?	9033351	Bonjour maman, ça va ?
1469	Why are you sorry for something you haven't done?	3285	Pourquoi es-tu désolée pour quelque chose que tu n'as pas fait ?
433884	I think it's OK.	1408755	Je pense que ça colle.
1140174	I have a lot of questions.	1140365	J'ai de nombreuses questions.
2253015	That's fine!	5281889	C’est du propre !
911713	It is hard to love someone when you do not know whether he or she loves you as much as you love him or her.	923326	Il est dur d'aimer quelqu'un quand vous ne savez pas s'il vous aime autant que vous l'aimez.
309418	Her smile expressed her thanks.	133773	Son sourire exprimait sa gratitude.
307308	They advertised that they had a house for sale.	1171353	Ils annoncèrent qu'ils avaient une maison à vendre.
309988	She is not only kind but honest.	134486	Non seulement elle est gentille, mais elle est aussi honnête.
1839432	Stay absolutely still.	1849896	Restez absolument immobile !
283199	I cannot understand why he left so suddenly.	1462834	Je n'arrive pas à comprendre pourquoi il est parti si soudainement.
238887	Both Ken's mother and her friend will arrive at the airport soon.	8824	La mère de Ken et son amie vont bientôt arriver à l'aéroport.
2080069	I have enough money to buy it.	2080606	Je dispose de suffisamment d'argent pour en faire l'acquisition.
240666	You may talk as much as you like.	1359003	Vous pouvez parler tant que vous voulez.
695166	I can help you chart the course, but you have to make the journey on your own.	806108	Je peux vous aider à tracer la carte mais vous devez accomplir le périple par vous-même.
1092693	Joe told Mary what had happened.	5600025	Joe a dit à Mary ce qu'il s'était passé.
3286794	Nothing was wrong.	6455931	Rien ne clochait.
2039987	Listen attentively to what I say.	1351366	Écoute attentivement ce que je dis.
1897769	That was really bad.	6556172	C'était vraiment nul.
29115	When I came home, he was watching TV.	427108	Quand je suis arrivé à la maison, il regardait la télévision.
2318383	She got her master's degree three years ago.	352827	Elle a eu un diplôme de master il y a trois ans.
1421151	Today is a nice day for a picnic, I'll tell you what.	1421153	Aujourd'hui est une belle journée pour un pique-nique, je te le dis.
8898987	The world is beautiful.	8898988	Le monde est beau.
31491	Give me another chance.	13586	Donnez-moi une autre chance.
615420	In space, no one can hear you scream.	816606	Dans l'espace, personne ne peut t'entendre crier.
2247386	I remember you.	2527456	Je me souviens de toi.
2034599	You might want to have someone look into that matter.	2035877	Tu voudrais peut-être que quelqu'un creuse cette affaire.
1196610	You just have to ask for it.	1196729	Il te suffit juste de le demander.
1704221	My father is going to kill me.	1704193	Mon père va me tuer.
28399	Show me the way, will you?	181144	Montrez-moi le chemin, voulez-vous ?
274611	Anything else, sir?	1106128	Quelque chose d'autre, Monsieur ?
2042951	I don't want you two talking about me.	2043428	Je ne veux pas que vous parliez de moi tous les deux.
2199778	My friend copied my homework and the teacher found out.	2200144	Mon copain a copié mes devoirs et le prof s'en est aperçu.
314542	She writes to her son every now and then.	1023062	Elle écrit à son fils de temps en temps.
1244404	This author doesn't understand at all why a man and a woman who can't become lovers would become friends.	1244410	Cet auteur ne comprend pas du tout pourquoi un homme et une femme qui ne peuvent devenir amants deviendraient amis.
5270352	Art is dead.	6049753	L'art est mort.
2016880	I just wanted to drop by to say hi.	2017642	Je voulais juste passer pour la saluer.
7936921	The brain serves many people who have no power, but power serves many people who have no brains.	8485685	Le cerveau sert beaucoup de gens qui n'ont pas de pouvoir, mais le pouvoir sert beaucoup de gens qui n'ont pas de cerveau.
1961629	I thought you might change your mind.	7956423	Je me suis dit que tu pourrais changer d'avis.
8998410	Hell is empty, and all the devils are here!	8998826	L'enfer est vide, tous les démons sont ici.
46361	The boy went to bed with his socks on.	1112499	Le garçon est allé au lit avec ses bas.
2307	He laughs best who laughs last.	4161	Rira bien qui rira le dernier.
608941	Make sure you stick together so no one gets lost.	673036	Assurez-vous de rester groupés pour que personne ne se perde.
72491	I saw Yoshida for the first time in five years.	343286	J'ai rencontré Yoshida pour la première fois en cinq ans.
3730525	Isn't that what you're trying to tell me?	4110680	N'est-ce pas là ce que tu essaies de me dire ?
5746923	Oscar had to leave his job.	9769942	Oscar a dû quitter son emploi.
1008018	You can't buy this medicine without a prescription.	1013117	Tu ne peux pas acheter ce médicament sans ordonnance.
1745659	He has no real friends.	1922212	Il n'a aucun véritable ami.
5754726	I just lost my baby.	8422093	Je viens de perdre mon bébé.
6587146	Sami has family in East Jerusalem.	6587512	Sami a de la famille à Jérusalem-Est.
3737325	Leave the room immediately.	5458121	Quitte la pièce immédiatement.
3722702	Move away from me.	5329243	Éloigne-toi de moi.
3201684	I've already told Jami what to do.	4437995	J'ai déjà dit à Jami ce qu'il faut faire.
270735	But for water, no man could live.	181911	S'il n'y avait pas d'eau, l'homme ne pourrait pas vivre.
1891231	I haven't seen you around before.	1891804	Je ne vous ai pas vue auparavant dans les environs.
266827	You ought not to miss it.	492219	Tu ne dois pas manquer ça.
3539508	You are so full of shit.	3544928	Vous vous êtes tellement ridiculisée !
424874	Actually, I'd also like to go.	417271	En fait, moi aussi je veux y aller.
2546118	I'd heard you'd changed.	2567757	J'avais entendu dire que tu avais changé.
257118	I have the same dictionary as your brother has.	6608	J'ai le même dictionnaire que votre frère.
2251	I'm getting ready for the worst.	4097	Je me prépare au pire...
8745980	Huh, where did Muhammad go?	3399476	Tiens, où est passé Muhammad ?
1357000	Hold on.	7166571	Ne quitte pas !
358155	Roman Emperor Caligula had a horse called Incitatus which means fast.	955868	L'empereur romain Caligula avait un cheval nommé «Incitatus», qui veut dire rapide.
8920315	She used to go for a walk before dinner.	2065984	Elle avait l'habitude de se promener avant le dîner.
270060	Men can not exist without air.	333247	L'Homme ne pourrait vivre sans air.
3974598	That was our idea.	3974620	C'était notre idée.
275879	The President is usually accompanied by his wife when he goes abroad.	432734	Le président est habituellement accompagné de sa femme quand il va à l'étranger.
2360235	I haven't said yes yet.	3179238	Je n'ai pas encore dit oui.
8734087	Fuck Christmas!	9030001	Au diable Noël !
4666626	The law is pretty clear.	7045297	La loi est plutôt claire.
252558	I plan to stay here for three days.	8391241	Je prévois de rester trois jours.
1951970	You can't imagine what my life's been like since you've left.	1954336	Vous ne pouvez pas imaginer ce que ma vie a été depuis que vous êtes partis.
2253425	The whole family frowned on the match.	3624908	Toute la famille a désapprouvé le mariage.
7936925	You'll start right now.	8530102	Tu vas commencer tout de suite.
5287935	I usually use hearts of palm in my recipes.	5289020	J'utilise en général des cœurs de palmier dans mes recettes.
2888087	You need to grow up and mature a bit.	3646525	Il te faut grandir et mûrir un tantinet.
323421	Need we bring our dictionaries to class tomorrow?	135385	Devons-nous apporter nos dictionnaires en classe, demain ?
848510	What are your plans for tonight?	949341	Qu'as-tu prévu pour ce soir ?
2330064	I guess I've gotten lazy.	2426493	Je suppose que je suis devenu fainéant.
20713	I was nearly run over by a car.	1084336	J'ai presque été écrasé par une voiture.
2208373	You can't go alone.	6863846	Tu ne peux pas y aller seul.
1532045	I can only recommend that everyone give themselves three days to learn Toki Pona.	1530259	Je ne puis que recommander à chacun de s'octroyer trois jours pour apprendre le toki pona.
587690	My son's short attention span is causing him problems at school.	587696	La faible durée de l'attention de mon fils lui cause des problèmes à l'école.
1439931	The cost of living has gone down.	1440979	Le coût de la vie a baissé.
1652287	Wanna try the hot tub?	1652379	Voulez-vous essayer le baquet bouillant ?
1199502	Don't play with fire.	1134738	Ne joue pas avec le feu.
5155176	Harry has solved that problem.	4858709	Harry a résolu ce problème.
1698409	If a person is dishonest, he is dishonest to the end.	7455400	Si une personne est malhonnête, elle l'est jusqu'au bout.
535552	But I want you to understand what I'm saying.	549138	Mais je veux que tu comprennes ce que je dis.
2092597	Don't open the door for anyone.	2092841	N'ouvre la porte à personne !
7520993	George admitted he killed Olivia.	7527305	George admit qu'il avait tué Olivia.
2237196	William looks alarmed.	5331684	William a l'air inquiet.
1989211	You gotta get more organized.	1989219	Il vous faut être davantage organisé.
3629983	Ah!	5294749	Ah !
258061	I wrote down his phone number on a scrap of paper.	2103217	J'ai noté son numéro de téléphone sur un bout de papier.
32677	I hope to see you again.	13437	J'espère que je te reverrai.
39997	Excuse me, could I get past?	941035	Excusez-moi, pourrais-je passer ?
309145	Her face beamed with joy.	1706407	Son visage rayonna de joie.
1549955	We never know why we die.	1540817	On ne sait jamais pourquoi on meurt.
3023501	Harry knows the police suspect him.	4550660	Harry sait que la police le suspecte.
2057378	To welcome someone is to open the heart's door and make room for him.	368365	Accueillir quelqu'un, c'est lui ouvrir la porte de son cœur, lui donner de l'espace.
4807757	I've just spoken to your French teacher and he says you're doing well in his class.	5331522	Je viens juste de parler avec votre professeur de français et il dit que vous vous en sortez bien dans sa classe.
309730	Her story can't be true.	133858	Son histoire ne peut pas être vraie.
1860391	Don't worry about a thing.	2070645	Ne vous souciez de rien !
3431140	Charlie is out of town on business.	5660474	Charlie est en voyage d'affaires hors de la ville.
1983766	My mother always told me that I should put money in the bank every month so I'd have enough money in case of an emergency.	8302054	Ma mère m'a toujours dit que je devrais mettre de l'argent à la banque tous les mois pour en avoir assez en cas d'urgence.
53582	But this is an issue to which we return later.	11688	Mais c'est un sujet sur lequel nous reviendrons plus tard.
1300112	I had him fix my watch.	127670	Je lui ai fait réparer ma montre.
305867	They had been saving money for the trip for a year.	1533580	Elles économisaient de l'argent pour le voyage depuis un an.
5254537	In his hand, lead became gold.	6859281	Dans sa main le plomb se transforma en or.
325934	May I sit next to you?	1316423	Puis-je m'asseoir près de toi ?
2646205	What were we thinking?	8170524	À quoi est-ce que nous pensions ?
814552	In the late 20th century, Yugoslavia was considered a rogue state by the United States.	814841	Durant la fin du XXe siècle, la Yougoslavie était considérée comme un État voyou par les États-Unis.
46795	The young man saved the child from drowning.	2160251	Le jeune homme sauva l'enfant de la noyade.
965767	I have a hunch boracasli is using a second account.	965771	Je suspecte que boracasli utilise un second compte.
881485	They love their kids.	1574900	Elles adorent leurs enfants.
1952040	You can't keep treating me like a kid.	1952196	Vous ne pouvez pas continuer à me traiter comme une enfant.
1886119	Do I have to pay you?	2036197	Me faut-il vous payer ?
2987675	My daughter's driving me crazy.	3661007	Ma fille me rend dingue.
3496344	We'll never know the truth about his death.	1070664	Nous ne saurons jamais la vérité sur sa mort.
293765	He is accustomed to working hard.	132577	Il a l'habitude de travailler dur.
5850540	I sometimes steal stuff.	8412034	Je vole parfois des trucs.
4011445	Can I get a minute with you?	7050313	Puis-je avoir une minute avec toi ?
2299540	I brought enough food for everybody.	8976921	J'ai apporté assez de nourriture pour tout le monde.
1135061	Damn you!	8090764	Je vous maudis !
2292323	I want to drink.	3645684	Je veux boire.
3151279	They gave us their word.	3671174	Ils nous ont donné leur parole.
4128361	He wasn't exactly overflowing with enthusiasm.	4130211	Il ne débordait pas spécialement d'enthousiasme.
1486482	At the risk of surprising you, I happen to work.	1252794	Au risque de vous surprendre, il m'arrive de travailler.
7409255	They kept their eyes shut.	7414410	Ils gardaient les yeux fermés.
1516528	This story is far more interesting than that one.	1517730	Cette histoire-ci est bien plus intéressante que celle-là.
882691	This is an easy exercise.	882693	C'est un exercice facile.
283641	I copied in my notebook whatever he wrote on the blackboard.	129989	J'ai copié tout ce qu'il a écrit au tableau sur mon cahier.
2140861	Hands off!	1684605	Ne touche pas à ça !
3399617	Stop taking pictures. You look like a tourist.	3400130	Arrête de prendre des photos. On dirait un touriste.
266412	How many times a week does the soccer team practice?	2122056	Combien de fois par semaine l'équipe de football s'entraîne-t-elle ?
2064898	I need you to check on something.	2497400	J'ai besoin que vous vérifiiez quelque chose.
1096471	I figured it wouldn't hurt to wait for a few more minutes.	1099666	Je me suis dit que ça ne ferait pas de mal d'attendre quelques minutes de plus.
3200992	Maybe we should tell somebody.	5726911	Peut-être devrions-nous en parler à quelqu'un.
2111483	Take mine.	5724245	Prends les miennes.
1124640	We'll have to deal with it.	1124966	Il nous faudra le gérer.
4505423	This is a different pair of shoes.	8412910	C'est une paire de chaussures différentes.
1515568	Mr. Tanaka makes a living by running a small stationery shop near the station.	8942936	M. Tanaka gagne sa vie en tenant une petite papeterie près de la gare.
275300	There's no point in waiting.	429797	Il ne sert à rien d'attendre.
2543044	I'm afraid you can't do that.	2576356	Je crains que vous ne puissiez pas faire cela.
9161980	You'll lose anyway.	9165789	Tu perdras de toute façon.
3258066	We are awaiting impatiently the arrival of our dear friend.	3258065	Nous attendons avec impatience l'arrivée de notre chère amie.
1315826	He's been sick in bed for four days.	1544730	Il est alité depuis quatre jours.
34891	Shall I ask Peter for help?	15106	Devrais-je demander de l'aide à Peter ?
3329448	Please close the curtains.	6545597	Ferme les rideaux, s'il te plaît.
7776989	Don't do that. You're making Oliver cry.	7778268	Ne fais pas ça. Tu fais pleurer Oliver.
5222473	His birthday party will take place tomorrow evening.	624425	Sa fête d'anniversaire aura lieu demain soir.
6183595	My mother works in a factory, and is tired when she comes home.	6195223	Ma mère travaille à l'usine et elle est fatiguée quand elle rentre à la maison.
5592663	We haven't actually set a date yet.	5592681	Nous n'avons pas encore fixé de date.
237658	I wish you could have come with me.	1365213	J'aurais aimé que vous puissiez être venu avec moi.
280411	The road was quite muddy, and, what is worse, it began to rain.	1892293	La route était assez boueuse et, ce qui est pire, il commença à pleuvoir.
795023	Safety is the most important thing.	13903	La sécurité est la chose la plus importante.
7071954	The boys talked about girls.	7073026	Les garçons ont parlé des filles.
6877323	James is your husband's middle name, isn't it?	6877609	James est le deuxième prénom de votre mari, n'est-ce pas ?
6846874	Nobody told us anything.	6847600	Personne ne nous a rien dit.
6480121	Fight like a man.	6481808	Battez-vous comme un homme.
1490737	She's putting the children to bed.	1490749	Elle couche les enfants.
245200	I'll leave the rest to you.	136369	Je vous laisse vous occuper du reste.
40152	I'm busy at the moment.	355650	Je suis occupé pour le moment.
37216	George says that he can read a French book.	1704623	George dit qu'il arrive à lire un livre en français.
1658105	Don't just stand there.	1658122	Ne restez pas plantée là !
906697	What's your favorite board game?	1967527	Quel est ton jeu de plateau préféré ?
310783	She cut the cake into six pieces and gave one to each of the children.	331232	Elle partagea le gâteau en six morceaux et en donna un à chaque enfant.
1526458	She is Jack's older sister.	1527844	Elle est la sœur ainée de Jack.
34454	May I speak to Bill?	13210	Puis-je parler à Bill ?
845617	This medicine does not have side effects.	844638	Ce médicament n'a pas d'effets secondaires.
3389017	Older women give birth later.	3388868	Les femmes plus âgées donnent naissance plus tard.
3620096	I'm not supposed to help you.	7769861	Je ne suis pas censé t'aider.
46953	Production of this automobile started in 1980.	457964	La production de la voiture commença en 1980.
288601	He worked more than five hours on end.	130640	Il a travaillé plus de cinq heures d'affilée.
733777	The nurse used a sphygmomanometer to check my blood pressure.	800761	L'infirmier utilisa un tensiomètre pour vérifier ma pression artérielle.
21575	Though he lives within a stone's throw of the school, he is often late.	389784	Même s'il habite juste à côté de l'école, il est souvent en retard.
58514	This lady is Indian.	1299336	Cette dame est indienne.
2323097	I don't think I can do this anymore.	2534675	Je ne pense pas que j'arrive encore à faire ça.
1664585	They're right behind you.	1670245	Ils se trouvent juste derrière toi.
2060389	I almost wish I could be in your shoes.	5803115	Je souhaiterais presque être à ta place.
1522191	What a shot!	1522389	Quel coup !
2297224	He's a prisoner of war.	2297618	Il est prisonnier de guerre.
5385856	If your mother only knew, her heart would surely break in two.	8957957	Si seulement votre mère savait, son cœur se briserait sûrement en deux.
1096145	It's possible that Oliver was able to convince Alice to do his laundry for him.	5353221	C'est possible que Oliver ait pu convaincre Alice de faire sa lessive pour lui.
5595679	Have the courage to use your own reason.	5595694	Aie le courage de faire usage de ton propre entendement.
1994478	I think I'm in trouble.	2041136	Je pense que j'ai des ennuis.
953159	Can you still remember when we first met?	1370666	Pouvez-vous encore vous souvenir de quand nous nous sommes rencontrées la première fois ?
6818624	I visit a beautiful city.	5986344	Je visite une belle ville.
1258628	I trust him.	127763	J'ai confiance en lui.
71167	It was a pleasure meeting you, Mr Tamori.	399950	Ce fut un plaisir de vous rencontrer, M. Tamori.
46350	The boy dug a grave for his dog that had died.	333267	L'enfant creusa une tombe pour son chien qui venait de mourir.
3142642	Muhammad didn't want to answer Susie's question.	9525331	Muhammad n'a pas voulu répondre à la question de Marie.
9111837	The post office is two kilometers from here.	9111956	Le bureau de poste est à deux kilomètres d'ici.
297421	He has coached us for half a year.	539798	Il nous a entraînés pendant six mois.
1903709	Bye.	7704052	Ciao.
1316449	He was exiled to an island for the crime of high treason.	1316662	Il fut exilé sur une île pour le crime de haute trahison.
4076375	I am no bird, and no net ensnares me; I am a free human being with an independent will.	4080899	Je ne suis pas un oiseau que l'on met en cage ; je suis un homme libre, avec son indépendance.
4013950	There are a couple of options.	6365673	Il y a quelques options.
2276111	I don't like you either.	2505028	Je ne vous aime pas non plus.
26076	We must hurry if we want to arrive at the station on time.	1120171	Nous devons nous dépêcher si nous voulons arriver à la station à temps.
5362043	James is good at telling stories.	5362131	James sait bien raconter les histoires.
2309364	I thought it was stupid.	2310970	Je pensai que c'était stupide.
32265	Bees provide honey for us.	13489	Les abeilles nous fournissent du miel.
7589605	Wow! Is that a shark?	7646752	Waouh! C'est un requin?
3403403	They tried to kill us.	8114737	Elles ont essayé de nous tuer.
39065	You have only to stand in front of the door. It will open by itself.	1186195	Tu n'as qu'à te mettre devant la porte. Elle s'ouvrira toute seule.
622104	It is going to be quite cool.	607339	Le fond de l'air va être frais.
39381	Playing tennis is his hobby.	12705	Jouer au tennis est son hobby.
1304541	He seems to have no sense of humor.	1544567	Il parait être dépourvu de tout sens de l'humour.
406732	Send me a letter when you arrive.	406856	Envoie-moi une lettre quand tu arriveras.
4015665	Why are you carrying a gun?	8010429	Pourquoi portez-vous une arme à feu ?
1112118	How did you get into this line of work?	1112137	Comment avez-vous atterri dans ce métier ?
17368	I have good news in store for you.	477076	J'ai de bonnes nouvelles en réserve pour toi.
4133509	I haven't seen my sister in months.	6560562	Je n'ai pas vu ma sœur depuis des mois.
2016976	We want you to be the team captain.	2019470	Nous voulons que vous soyez le capitaine de l'équipe.
3241663	Save me a seat, won't you?	6935973	Garde-moi une place, d'accord ?
2334136	I hate to argue with you.	2334503	Je déteste me disputer avec toi.
6697264	May the Lord be with you.	6697954	Que le Seigneur soit avec vous.
3148032	That was her plan all along.	4879384	C'était son plan tout du long.
3258621	It is cold outside today.	3258620	Il fait froid dehors aujourd'hui.
44459	The box is light enough for a child to carry.	8448123	La boîte est assez légère pour qu'un enfant puisse la porter.
1092796	Harry thought everything was in order.	6390427	Harry pensait que tout était en ordre.
326565	The story was so funny that I split my sides.	1188482	L'histoire était tellement drôle, je me suis tenu les côtes.
2134731	A man like me needs a hat.	2756849	Un homme comme moi a besoin d'un chapeau.
307045	They defended their country.	330492	Ils ont défendu leur pays.
847235	Many great thinkers who were unknown while alive became famous after death.	1035863	De nombreux grands penseurs qui étaient inconnus de leur vivant, acquirent la renommée après leur mort.
278495	Let's pick flowers from the garden.	15783	Cueillons des fleurs dans le jardin.
278068	If you can't lick 'em, join 'em.	1160748	Si tu ne peux pas les lécher, joins-toi à elles.
16585	You need not take account of the fact.	338130	Vous ne devez pas prendre en compte ce fait.
6678538	We should've phoned ahead and reserved a table.	1510624	Nous aurions dû téléphoner à l'avance et réserver une table.
3665533	She was clothed in a red blouse and a black skirt.	4763133	Elle était vêtue d'une chemise rouge et d'une jupe noire.
257536	I was late again this morning, which made my boss angry.	6526	J'étais à nouveau en retard ce matin, ce qui a mis mon patron en colère.
909119	We love our mother almost without knowing it, without feeling it, as it is as natural as to live.	909113	On aime sa mère presque sans le savoir, sans le sentir, car cela est naturel comme de vivre.
2111263	They're leaving.	5371017	Ils partent.
57426	We know very little about the cause of this disease.	1403016	Nous savons très peu de choses de la cause de ce mal.
2234936	That's a promise.	2265432	Il s'agit d'une promesse.
40205	Prince Charles will be the next king of England.	7957256	Le prince Charles sera le prochain roi d'Angleterre.
291095	He is said to have taken part in the battle.	138870	On dit qu'il a participé à la bataille.
288737	He was the sort of man you could get along with.	1586548	Il était le genre d'homme avec lequel on pouvait s'entendre.
300715	He sent his luggage in advance.	1184600	Il a envoyé ses bagages à l'avance.
2092645	I couldn't find anybody.	2092665	Je ne pus trouver personne.
278885	The weather varies from hour to hour.	1104378	Le temps change d'heure en heure.
526365	The dog is white.	529821	Le chien est blanc.
2897148	Alright.	395588	D'accord.
7587317	Are your parents still alive?	7644771	Tes parents sont-ils toujours en vie?
250257	My uncle died of cancer of the stomach yesterday.	7856	Mon oncle est mort d'un cancer de l'estomac, hier.
3238917	They're still not safe.	4856910	Ils ne sont toujours pas en sécurité.
285590	His acting is far from being perfect.	7837866	Son interprétation est loin d'être parfaite.
49305	The family is too poor to pay back the debts.	463919	La famille est trop pauvre pour rembourser les dettes.
1664567	Don't shoot!	1672982	Ne tire pas !
8761588	You're a very special friend. "You too."	8762207	 Vous êtes un ami très spécial.  " Vous aussi. "
240209	You cannot be serious.	1408733	Vous plaisantez !
5906625	Perhaps I am mistaken.	467879	Peut-être me suis-je trompé.
268618	Don't touch it. Leave it as it is.	1576772	Ne le touche pas. Laisse-le comme il est.
3655113	Three quarters of the surface of Earth is water.	430891	Trois quarts de la surface de la Terre est de l'eau.
52591	John is as old as I.	11815	John a le même âge que moi.
1841788	It's easier than it sounds.	1842462	C'est plus facile que ça n'en a l'air.
280334	The company went public and became listed on the stock exchange in 1990.	817342	L'entreprise a émis des actions et est entrée en bourse en 1990.
