238130	The policeman said to the girls, "Is this car yours?"	864496	« Cette voiture est-elle à vous ? », demanda la police aux filles.
2819504	Experience shows that to love doesn't mean to look at each other, but rather to look together into the same direction.	3308683	L'expérience montre qu'aimer ne signifie pas se regarder l'un l'autre, mais plutôt regarder ensemble dans la même direction.
7941412	It's you who must thank me.	8538085	C'est toi qui dois me remercier.
295150	He wanted to succeed, even at the cost of his health.	131963	Il voulait réussir, même au prix de sa santé.
1127764	I'm sure he'll leave early.	1128938	Je suis sûr qu'il partira tôt.
25788	Please help yourself to the cake.	333298	Servez-vous du gâteau, je vous prie.
2570895	He's still mad.	4702216	Il est encore en colère.
6573813	I'm sorry, sir, but, "Your donkey is on fire," is not an idiom in any language.	6573815	Je suis désolé, monsieur, mais « votre âne est en feu » n'est pas un idiome dans n'importe quelle langue.
837382	I never heard you speak ill of a human being in your life.	837389	Je ne t'ai jamais entendu médire d'un être humain dans ta vie.
1118985	That has nothing to do with it.	1118990	Cela n'a rien à voir avec ça.
7853916	And I will establish my covenant between me and thee, and between thy seed after thee in their generations, by a perpetual covenant: to be a God to thee, and to thy seed after thee.	8589828	Cette alliance, établie entre moi et entre toi et ta postérité dernière, je l’érigerai en alliance perpétuelle, étant pour toi un Dieu comme pour ta postérité après toi.
1020273	How is the first day going?	8016018	Comment se passe le premier jour ?
2283738	It'll work.	7152200	Cela fonctionnera.
2645483	Maybe you were followed.	7862556	Peut-être que tu as été suivi.
6862554	You don't have the right to make a call here!	6716865	Vous n'avez pas le droit de téléphoner ici !
1955963	Can it wait?	1958238	Cela peut-il attendre ?
4877599	She is throwing away the old newspapers.	2564021	Elle jette les vieux journaux.
2323307	I don't want to talk about that, OK?	6631089	Je ne veux pas parler de ça, ok ?
2643125	We were up all night talking.	4878812	Nous avons veillé toute la nuit, à parler.
1093400	Jack isn't at home.	5331646	Jack n'est pas à la maison.
2164572	Uh...how does this work?	1365254	Euh... Comment ça fonctionne ?
5651860	I thought it'd be a lot of fun.	9729840	J'ai pensé que ce serait très amusant.
63419	Cancer is a great enemy of humanity.	430687	Le cancer est un grand ennemi de l'humanité.
18616	Money is the last thing he wants.	9144	L'argent est la dernière chose qu'il veuille.
3501610	The sooner you leave, the better.	5120219	Le plus tôt vous partirez, le mieux ce sera.
5643111	I did everything I could today.	8063665	J'ai fait tout ce que j'ai pu aujourd'hui.
1533771	They told me it was your fault.	1533945	Elles m'ont dit que c'était ta faute.
4262943	My shoes are too old. I need some new ones.	4263086	Mes chaussures sont trop vieilles. Il m'en faut de nouvelles.
4500236	Things have improved.	7136137	Les choses se sont améliorées.
47535	The boy did nothing but cry all day long.	6539313	Le garçon n'a fait que pleurer toute la journée.
320848	Mother is two years older than Father.	181442	Ma mère a deux ans de plus que mon père.
4955376	We hardly ever see you around here anymore.	4958112	Nous ne vous voyons plus par ici.
56536	Please fill in your name and address on this form.	1191022	S'il vous plait, remplissez ce formulaire avec votre nom et votre adresse.
5262883	Muhammad was a great guy.	5783270	Muhammad était un mec génial.
17720	I would like you to think about what you would have done in my place.	7135476	J'aimerais que tu réfléchisses à ce que tu aurais fait à ma place.
5287981	I feel comfortable around her.	5289005	Je me sens à l'aise près d'elle.
4387769	I'm counting on you guys.	7089208	Je compte sur vous, les gars.
887301	She married him only because her parents made her.	941019	Elle l'a épousé uniquement parce que ses parents l'y ont obligée.
62521	Ken's uncle has a big chicken farm.	11112	L'oncle de Ken a une grande ferme avicole.
3223363	She's a really nice person.	3228245	C'est une personne vraiment sympathique.
1387883	The prince asked the little girl why she was crying.	1818396	Le prince demanda à la petite fille pourquoi elle pleurait.
6743369	Hello everyone! Good morning!	6169876	Salut tout le monde ! Bonjour !
3272160	They get by fine in the country.	3272161	Ils se débrouillent bien à la campagne.
3358951	You look a lot like someone I used to know.	3449177	Tu ressembles beaucoup à quelqu'un que je connaissais.
2141488	Thanks to you, I have problems with my blood pressure.	2144354	À cause de vous, j'ai des problèmes de tension.
44875	The store is close to my house.	350217	Le magasin est proche de ma maison.
9842965	Why are you coming?	9842766	Pourquoi venez-vous ?
2046758	I'm kind of busy tonight.	4557509	Je suis plutôt occupé, ce soir.
7947935	You have to stay here!	8571195	Tu dois rester ici !
3272304	The team left at eight.	3272305	L'équipe est partie à huit heures.
8222233	I am enough.	441888	Je suffis.
242552	It may rain this afternoon.	8466	Il se peut qu'il pleuve cet après-midi.
30533	Of course I will go.	4550356	Bien sûr que j'irai.
1789235	I can't explain what happened.	354406	Je ne peux pas expliquer ce qu'il est arrivé.
2318309	I don't know what I did wrong.	2319055	Je ne sais pas ce que j'ai fait de travers.
312758	She likes to listen to music.	134188	Elle aime écouter de la musique.
668070	I don't know why I'm in a bad mood this morning.	13327	Je ne sais pas pourquoi je suis de mauvaise humeur ce matin.
297064	He came to Tokyo in search of employment.	132639	Il est venu à Tokyo à la recherche d'un emploi.
321424	I cannot understand what you say.	926869	Je ne comprends pas ce que tu dis.
69677	You can borrow three books at a time.	429566	Tu peux emprunter trois livres à la fois.
6915416	The Vatican with 0.44 square kilometers is the smallest country in the world.	1488712	Le Vatican, avec ses 0,44 km2 est le plus petit pays du monde.
25161	I was astonished to hear what had happened.	1132410	J'ai été étonné d'entendre ce qui s'était passé.
2245711	I do remember.	2399068	Je me rappelle, en effet.
781118	This smell might come from the oven!	781817	Cette odeur pourrait venir du four !
3142873	I need to ask a few questions.	6637419	Je dois poser quelques questions.
2060399	My father will kill me.	1978634	Mon père me tuera.
3454009	Show me your hand.	3454120	Montrez-moi votre main.
2092503	Did you call anyone else?	2099679	As-tu appelé qui que ce soit d'autre ?
970142	I would never have found as short an explanation.	686340	Je n'aurais pas trouvé une explication aussi courte.
1302656	I don't care whether he is rich or not!	1302667	Je m'en fiche qu'il soit riche ou pas.
3258170	My son has a black beard.	3258169	Mon fils a la barbe noire.
32718	Maybe next time!	550087	Peut-être la prochaine fois !
5954951	Your food is getting cold.	8358565	Ton repas est en train de refroidir.
953435	I don't think I'll ever sound like a native speaker no matter how much I try.	1405836	Je ne pense pas que j'aurais l'air d'un locuteur natif, aussi fort que j'essaie.
27617	The bus was empty except for one elderly woman.	572080	Le bus était vide, à l'exception d'une vieille dame.
59961	I cannot look at this picture without thinking of my dead mother.	1173415	Je ne peux regarder cette photo sans penser à ma défunte mère.
9433378	Tommy says hi.	9433795	Tommy te passe le bonjour.
2282102	I went home and cried.	2283400	Je suis allé chez moi et j'ai pleuré.
6325812	I've never seen so many good-looking men in one place.	8448972	Je n'ai jamais vu tant d'hommes gracieux en un même endroit.
309839	Her friend is a singer.	133852	Son ami est un chanteur.
3463942	Where the hell were you?	3463948	Bon sang, mais où étais-tu ?
6382418	My mom doesn't have any baby pictures of me.	6385680	Maman n'a pas de photos de moi, bébé.
325646	My parents send you their best regards.	1968254	Mes parents vous envoient leurs meilleures salutations.
310734	She saw a tall man yesterday.	1347262	Elle a vu hier un homme de grande taille.
35670	It's a hassle trying to decide what to wear to the party.	333975	C'est un casse-tête de décider quoi mettre pour la fête.
5195490	I am trying to find a new job.	7067855	J'essaye de trouver un nouveau travail.
790356	My dad thinks my boyfriend is a real whack job.	927285	Mon père trouve que mon petit ami est un vrai barge.
6863351	Nobody in my family can do that.	6863866	Dans ma famille, personne n'est capable de faire ça.
3731173	How did you get out of your room?	3976100	Comment êtes-vous sortis de votre chambre ?
3368880	If you do not move immediately, you will be arrested.	3422738	Si vous ne bougez pas immédiatement, vous serez arrêtés.
1951876	You can't hurt me any more than you already have.	1962947	Tu ne peux pas me blesser davantage que tu l'as déjà fait.
4411455	We live in Hungary.	4411794	Nous habitons en Hongrie.
19695	Hurry, or you'll miss the train.	1561126	Pressez-vous ou vous allez râter le train.
1905861	He beat the shit out of me.	1906804	Il m'a cassé la gueule.
1975680	Does this medicine actually relieve pain?	2169042	Ce médicament soulage-t-il vraiment la douleur ?
3260247	Do you remember my brother Henry?	3260246	Vous souvenez-vous de mon frère Henry ?
6579569	Confused thoughts haunt Oscar's head	6561921	Des idées confuses hantent la tête de Oscar.
2871703	I won't be ready.	2076866	Je ne serai pas prêt.
2044466	I'd be happy to help.	5391186	Je serais heureux d'aider.
398850	Because we love you, we are updating Tatoeba to bring you a better user experience. See? We love you huh?	398851	Parce que nous vous aimons, nous mettons à jour Tatoeba pour vous fournir une meilleure expérience. Voyez ? Nous vous aimons, n'est-ce pas ?
35823	Hold still a moment while I fix your tie.	1473766	Ne bouge pas un instant, pendant que j'arrange ta cravate.
26104	I called my mother up from the station.	9804	J’ai téléphoné à ma mère de la gare.
5480898	I knew I was safe there.	8305677	Je savais que j'étais en sécurité là-bas.
1349170	No idea.	545050	Pas la moindre idée.
1934769	I forgot my wife's birthday.	5865650	J'ai oublié l'anniversaire de ma femme.
5675736	Are you awake yet?	5682779	Êtes-vous déjà réveillées ?
6628117	It took about 15 minutes.	6628895	Ça a pris environ 15 minutes.
2441093	He also saw it.	2445283	Il l’a aussi vu.
847236	Hundreds of people marry each year who have known each other only a few days or weeks.	1035865	Des centaines de personnes se marient chaque année alors qu'elles ne se connaissent que depuis quelques jours ou quelques semaines.
4595916	Since when have you lived in Tokyo?	4596543	Depuis quand habitez-vous à Tokyo ?
1532561	My father was sad for the whole day as he had lost his wallet.	1529048	Pendant toute la journée, mon père a été triste, car il a perdu son porte-monnaie.
2210896	Why don't you start?	2211646	Pourquoi ne démarrez-vous pas ?
2170326	Do you find that washing machine easy to use?	2171070	Trouvez-vous cette machine à laver facile à utiliser ?
2327306	Her dress was caught in the elevator door.	2329490	Sa robe s'est prise dans la porte de l'ascenseur.
1604689	Guess what's going to happen if you unplug that wire.	1608259	Devine ce qui arrive si tu débranches ce fil.
1530908	Take the money and run.	1533475	Prends l'oseille et tire-toi !
2208436	You must do this alone.	5369745	Vous devez faire ceci toute seule.
7827019	At that time Laban was gone to sheer his sheep, and Rachel stole away her father's idols.	8088478	Tandis que Laban était allé tondre ses brebis, Rachel déroba les théraphim de son père.
3824148	I promise to work hard.	5706391	Je promets de travailler assidument.
6580970	Wanna go?	7166292	Tu veux y aller ?
1682883	He doesn't play video games.	1684726	Il ne joue pas aux jeux vidéo.
2546247	You'll have no problem.	7840008	Tu n'auras pas de problème.
5589568	We're going to stay until the end.	6083154	Nous allons rester jusqu'à la fin.
845613	While I understand what you are saying, I cannot do accordingly.	844653	Bien que je comprenne ce que vous dites, je ne peux pas être d'accord avec vous.
5774055	And together, now, we have to open our hearts and do more to help refugees who are desperate for a home.	5776586	Et ensemble, maintenant, nous devons ouvrir nos cœurs et faire plus pour aider les réfugiés qui sont désespérés de trouver un foyer.
4283864	I need to meet more Peruvian friends.	4283950	J'ai besoin de rencontrer plus d'amis péruviens.
1907956	You're a fucking genius.	1925731	Vous êtes un putain de génie !
680124	They got married three months ago.	890928	Ils se sont mariés il y a trois mois.
1930561	When I said that I had killed a panther with nothing but a knife, this means that I did not have any dogs with me and that I did not use a rifle.	1928529	Lorsque j'affirme avoir tué une panthère sans autre secours qu'un couteau, cela signifie que je n'avais pas de chiens avec moi et, que je ne me suis pas servi de carabine.
1548244	It looks great so far.	1549591	Ça a l'air très bien jusqu'à présent.
1989211	You gotta get more organized.	1989236	Il te faut être plus organisée.
623728	Ah, okay!	6008435	Ah, OK!
4984565	Turn off your cell phone, please.	4996194	Veuillez éteindre votre téléphone portable !
51477	Excuse me, does this train go to Washington Square?	11948	Excusez-moi, ce train va-t-il à Washington Square ?
309060	Seeing her lovely face relaxes me.	133737	C'était un soulagement de voir son adorable sourire.
258053	I asked the villagers many times to let me die.	1054344	J'ai demandé à maintes reprises aux villageois de me laisser mourir.
3525089	Police! Nobody move!	3359498	Police ! Personne ne bouge.
924150	A traveling woman lets her heart travel as well.	923443	Femme qui voyage laisse voyager son cœur.
2064524	What they're doing is none of your business, and you've got enough to worry about as it is. Don't borrow trouble.	9191556	Ce qu'ils font ne te concerne pas, et tu as déjà assez de problèmes. ne te mets pas des problèmes.
3831273	My advice is to leave as soon as you can.	5783243	Mon conseil est de partir dès que tu le peux.
394125	He's a hopeless case.	394129	Il est sans espoir.
2643398	Do you want to do this later?	6285966	Veux-tu faire ça plus tard ?
2784452	I don't have the nerve to watch it.	7909431	Je n'ai pas le cran de le regarder.
1950788	I can't believe how beautiful you are.	1951277	Je n'arrive pas à croire combien vous êtes belle.
8375828	That impostor called himself a doctor.	8412247	Cet imposteur se disait médecin.
295273	He doesn't eat raw fish.	412058	Il ne mange pas de poisson cru.
7759360	Are you going to say anything or are you just going to sit there pouting?	8961297	Tu vas dire quelque chose ou tu vas juste rester assis là à bouder ?
5038196	It was probably not true.	5038541	Ce n'était probablement pas vrai.
1956053	I only hope it is not too late.	5738614	J'espère juste que ce n'est pas trop tard.
3921417	We can't forget Oliver.	5660485	Nous ne pouvons pas oublier Oliver.
36235	It is true that he is young, but he is very reliable.	1187014	Il est vrai qu'il est jeune, mais il est très fiable.
667136	More kids, more hands.	733304	Plus d'enfants, plus de mains.
4638840	What was your relationship with your father like when you were a kid?	6937101	Comment était votre relation avec votre père quand vous étiez enfant ?
3148445	I didn't have to pay for the plane ticket to Boston.	6195350	Je n'ai pas eu à payer le ticket d'avion pour Boston.
1801845	Your cat is driving me crazy.	1801941	Ton chat me rend chèvre.
297300	He was at the point of death when I arrived.	1186283	Il était sur le point de mourir quand je suis arrivé.
2377644	I liked working with you.	2383581	J'ai apprécié travailler avec toi.
7610408	Can you watch my stuff for a minute?	7666148	Peux-tu surveiller mes affaires une minute?
286928	His success was in part due to luck.	3670298	Son succès est en partie dû à la chance.
777563	The angry chimp went up the sidewalk and ripped everybody's face off.	1450926	Le chimpanzé en colère déambulait le long du trottoir en déchirant le visage de tout le monde.
9484781	All the peoples of the world don't give a damn about the problems of Kabylia, it's up to the Kabyle people to solve their own problems.	9484796	Tous les peuples du monde se fichent des problèmes de la Kabylie, c'est au peuple kabyle de résoudre ses propres problèmes.
2648132	Here, have a drink.	3645707	Voilà, bois un coup !
3130898	This is exactly where it happened.	6210252	C'est exactement là que cela s'est produit.
2309303	I kept my mouth shut.	2311010	Je ne dis pas mot.
73502	One, three, and five are odd numbers.	9964	1, 3 et 5 sont des nombres impairs.
1652304	He knows the truth.	1652364	Il connaît la vérité.
4091294	Why do you close your eyes when you kiss me?	4093044	Pourquoi fermes-tu les yeux quand tu m'embrasses ?
2013860	Do whatever you want about it.	2579732	Faites-en ce qui vous chante !
2544117	I'm not taking any chances.	4862595	Je ne vais pas prendre le moindre risque.
8498435	Please check your cell phone before you finish work.	8532986	Veuillez vérifier votre téléphone portable avant de terminer le travail.
3981025	You've got your jumper on inside out!	6861718	Tu as mis ton pull à l'envers !
20764	I'm getting little pimples on my face. I wonder if I've been getting enough sleep lately.	1720051	J'ai des petits boutons sur le visage. Je me demande si je dors suffisamment ces temps-ci.
404938	Somebody have the guts to admit that these vuvuzelas are killing the tournament.	404942	Que quelqu'un ose admettre que ces vuvuzelas ruinent le tournoi.
2891628	It's one of mine.	4550831	C'est l'un des miens.
2202754	I'm different.	2965263	Je suis différente.
298774	He makes himself accessible to all who seek his counsel.	969972	Il se rend accessible à tous ceux qui lui demandent conseil.
2538720	I'm afraid that's easier said than done.	6324715	J'ai bien peur que ce ne soit plus facile à dire qu'à faire.
3652068	My body is not as supple as it once was.	9032323	Mon corps n'a plus la même souplesse qu'autrefois.
7801218	There's no need to send me letters. I can't read them, anyway.	9481334	Il n'est pas nécessaire de m'envoyer des lettres. Je ne sais pas les lire, de toute façon.
7352077	Honestly, my dear, I don't care at all!	7276943	Honnêtement, mon cher, je m'en fous complètement !
297100	He will come back at four.	1583958	Il sera de retour à 4 heures.
607682	I shall have more to say when I am dead.	714899	J'aurai plus à dire lorsque je serai mort.
314303	She accused me of making a mistake.	1365266	Elle m'a accusé de commettre une faute.
3272775	No, I'm waiting for my boyfriend.	3272776	Non, j'attends mon petit ami.
1761856	She's her daughter.	4758522	Elle est sa fille.
1850973	Here comes the waiter.	1852608	Voici le serveur !
1671896	She gave me a fake phone number.	1674628	Elle m'a donné un faux numéro de téléphone.
291402	He made up the whole story.	131115	Il a fabriqué toute cette histoire.
49460	The crown was set with gems.	136498	La couronne était sertie de pierres précieuses.
5171277	I wish I could help you more.	5305037	J'aimerais pouvoir t'aider plus.
50563	The camera will cost at least $500.	895824	L'appareil-photo coûtera au moins 500 dollars.
246642	It was quite dark when I got home.	1360667	Il faisait assez sombre lorsque j'ai atteint mon domicile.
1877698	It's not that I don't like your English, but for me it's important to use every opportunity to practise Russian.	5655591	Ce n'est pas que ton anglais ne me plaise pas, mais pour moi, il est important de profiter de toutes les occasions pour m'exercer à parler russe.
1435890	She was very worried about her husband's health.	1021614	Elle était très inquiète au sujet de la santé de son époux.
2012423	I don't want to fight you.	2561272	Je ne veux pas me battre avec vous.
1841596	My children were taken away from me.	1843125	Mes enfants m'ont été retirés.
4501805	If you're tired, rest.	4833477	Si vous êtes fatigué, reposez-vous !
288429	He left for New York a week ago.	15346	Il est parti pour New York il y a une semaine.
1286879	I can't stand the cold.	1287042	Je ne supporte pas le froid.
267269	The queen shook hands with each player after the game.	6380828	La reine serra la main des deux joueurs après le match.
49106	The company has cut a figure in the computer industry.	4573582	L'entreprise s'est fait remarquer dans le secteur informatique.
1264340	That child wants some friends to play with.	1264586	Cet enfant veut des amis avec lesquels jouer.
847246	We keep our most interesting thoughts and the most interesting side of ourselves hidden away.	1036151	Nous gardons secrètes nos pensées les plus intéressantes et la part la plus intéressante de nous-mêmes.
8672801	You are poison for women.	8671827	Tu es un poison pour les femmes.
6346775	James is supposed to call around 2:30.	6836392	James est censé appeler vers quatorze heures trente.
252579	I started doing this work 4 years ago.	530698	J'ai commencé à faire ce travail il y a 4 ans.
6844951	Adam was almost three hours late.	6853776	Adam avait presque trois heures de retard.
6384935	Marie goes shopping once a week.	6384758	Marie fait ses courses une fois par semaine.
1808144	Even though it's small, it's still my apartment.	1809062	Même s'il est petit, c'est tout de même mon appartement.
73111	An old lady guided us through the castle.	180261	Une vieille dame nous a guidé à travers le château.
2164602	I ran outside and the door locked itself behind me.	2164806	J'ai couru dehors et la porte s'est refermée derrière moi.
1950802	I can't believe I just shot myself.	1951202	Je n'arrive pas à croire que je vienne de me tirer dessus.
3658359	I'd suggest that you clean up a bit before your mother gets here.	3658835	Je te suggère de nettoyer un peu, avant que ta mère n'arrive ici.
2835768	When did the war end?	5939125	Quand la guerre s'est-elle terminée ?
8775786	It's break time.	5890643	C'est l'heure de la pause.
261836	I walk to school every day.	127942	Je marche jusqu'à l'école tous les jours.
718033	By pooling their money, they were able to afford a new computer for the office.	4426296	En mettant leur argent en commun, ils ont pu s'offrir un nouvel ordinateur pour le bureau.
3148348	There's really no reason for you to go to Boston.	5364652	Il n'y a vraiment aucune raison pour toi d'aller à Boston.
3633670	I met two foreigners: a Canadian and a Brit.	3632563	J'ai rencontré deux étrangers, un du Canada, un autre d'Angleterre.
1459138	Kobe is the city where I was born.	1529412	Kobe est la ville où je suis née.
45574	The village is connected with our town by a bridge.	3633429	Le village est relié à notre ville par un pont.
3402449	They seem to trust you.	3800301	Ils ont l'air de te faire confiance.
29704	Lisa, this is Mr Murata. He's my boss.	7419842	Lisa, voici M. Murata. C'est mon patron.
2396181	I'm glad you brought that up.	2397650	Je suis ravie que tu aies soulevé ça.
1588705	This poor cat almost died of hunger.	1589209	Ce pauvre chat est presque mort de faim.
3000864	I asked you a question.	9731130	Je t'ai posé une question.
464137	How do you say "good bye" in German?	1044157	Comment dit-on "adieu" en allemand ?
323093	If you are free tomorrow, I can show you around Kyoto.	1157806	Si vous êtes libres demain, je vous ferai visiter Kyoto.
2021193	You're not welcome here.	2021886	Vous n'êtes pas les bienvenues ici.
2401256	We found one large footprint and a couple of different size smaller footprints.	2401895	Nous avons trouvé une grande empreinte de pas et quelques unes plus petites, de différentes tailles.
278354	You can park on either side of the street.	5661548	Tu peux te garer des deux côtés de la rue.
2210893	Why don't you start by telling us what you saw?	2211663	Pourquoi ne commencez-vous pas par nous dire ce que vous avez vu ?
2470	I wish she would stop playing that stupid music.	4356	Si seulement elle arrêtait de jouer cette musique idiote !
1303187	To he who is sick, honey has a bitter taste.	1168260	Au malade, le miel est amer.
1503646	My first car didn't have power steering.	1510639	Ma première voiture n'était pas dotée de la direction assistée.
815416	Wow, your neighbour is an anatomic bomb!	814895	Wouah, ta voisine c'est une bombe anatomique !
887474	She tried to persuade him to buy her a pearl necklace.	1395113	Elle essaya de le persuader de lui acheter un collier de perles.
2300	They are waiting for you in front of the door.	4149	Ils t'attendent devant la porte.
3269211	It's going to be cool this weekend.	3269212	Il va faire frais ce week-end.
3271052	She needs time to think. Can she give you her answer tomorrow?	3271053	Elle a besoin de temps pour réfléchir. Peut-elle vous donner sa réponse demain ?
1209592	It seems he's still alive.	4120781	Il semble qu'il soit encore en vie.
46418	All the boys didn't laugh at him.	391245	Tous les garçons ne se sont pas moqués de lui.
4101786	I shoot the rabbits in my garden with a squirt gun to keep them away from the vegetables.	4963228	Je tire sur les lapins dans mon jardin avec un pistolet à eau pour les tenir éloignés de mes légumes.
280906	The two runners reached the finish line at the same time.	407563	Les deux coureurs ont fini la course en même temps.
2360345	I have some very sad news.	2565609	J'ai de bien tristes nouvelles.
1817750	It was his first trip as a captain.	3072182	Ce fut son premier voyage en tant que capitaine.
2542495	I'll save you a piece of cake.	8030800	Je te garderai une part de gâteau.
1937836	No, it is enough. I am full.	3432467	Non, c'est assez. Je suis rassasiée.
2343815	You hate the rules.	2340722	Vous détestez les règles.
1349	Sometimes I can't help showing emotions.	3165	Parfois je ne peux pas m'empêcher de montrer des émotions.
3384686	Whoa!	7957941	Waouh !
460225	Joan of Arc refused to attribute the voices she could hear to anything other than the Word of the Lord.	3787	Jeanne d'Arc refusa de renoncer à sa conviction que les voix qu'elle entendait étaient de Dieu et nulle autre.
8606139	All museums and cultural venues, along with nightclubs, cinemas, theaters and casinos have been ordered shut.	8915716	Tous les musées et les lieux culturels, ainsi que les boîtes de nuit, les cinémas, les théâtres et les casinos ont reçu l'ordre de fermer.
4577217	This dog runs very fast!	4585419	Ce chien court très vite !
29824	Do you have any light beer?	7724707	As-tu de la bière blonde ?
298255	He did serious effort, in order to pass an examination.	132386	Il a fait de gros efforts pour pouvoir passer cet examen.
4728813	The school won't turn on the air conditioning, so the students are going to throw their hot water flasks off of the balcony in protest.	4730735	L'école ne veut pas allumer la climatisation, alors les élèves vont jeter leurs bouteilles d'eau chaude du balcon en signe de protestation.
283229	He told us such a funny story that we all laughed.	332534	Il nous a raconté une histoire tellement drôle que nous avons tous ri.
30350	I hope to make clear why I think Emmet's theory, originally introduced in the field of design architecture, is so important in physics.	341893	J'espère clarifier pourquoi je pense que la théorie d'Emmet, à l'origine introduite dans le domaine de l'architecture, est si importante en physique.
3303901	I'll pick you up at six.	7060777	Je viendrai te chercher à six heures.
1887007	They don't make 'em like they used to.	1890392	Ils ne les font plus comme avant.
6046893	At least he's honest about the fact he's dishonest.	6048077	Au moins il est honnête sur le fait qu'il est malhonnête.
4562090	You've got a bright future ahead of you.	4563215	Un brillant avenir vous attend.
33267	Bob, help me carry his suitcase to the living room.	399875	Bob, aide-moi à transporter sa valise jusqu'à la salle de séjour.
259295	I want to lose weight.	6211	Je veux perdre du poids.
275652	Public feeling against air pollution has at last became vocal.	129165	Le sentiment populaire contre la pollution de l'air s'est enfin fait entendre.
8192817	Please fill out the form below without leaving anything out.	8192800	Veuillez remplir le formulaire ci-dessous sans rien omettre.
1723739	No one knows the cause.	1724338	Personne n'en connaît la cause.
1970161	I had dinner with a friend last night.	1970640	J'ai soupé avec une amie hier soir.
293350	He acted the part of King Lear.	1349934	Il joua le rôle du Roi Lear.
6287689	A journey is a sort of door through which one comes out of reality as if to penetrate into an unexplored reality that looks like a dream.	6287671	Un voyage est une sorte de porte par laquelle on sort de la réalité comme pour pénétrer dans une réalité inexplorée qui ressemble à un rêve.
67815	Give that book back to me.	1336830	Rendez-moi ce livre !
631785	Once he had written the letter, he sent it.	631775	Une fois la lettre écrite, il l'a envoyée.
2092545	Anybody in here?	2099492	Y a-t-il qui que ce soit là-dedans ?
5361934	Harry is the man of the hour.	5363343	Harry est le héros de la soirée.
309154	Her face turned white at the news.	398300	Son visage pâlit lorsqu'elle entendit la nouvelle.
1745718	Are you alright with this?	1767915	Est-ce que ça te va ?
1093268	Joe lives in Boston.	4811789	Joe vit à Boston.
2249018	It's all perfect.	4864875	Tout est parfait.
6828163	Eugènie has a big ass.	906236	Eugènie a un gros cul.
2762758	Are you still scared?	3219572	Es-tu toujours effrayé ?
